time_sequence,contributor,grant,amount,flag
439,909ce50fd9,DeFi Saver,4.75,0
440,909ce50fd9,DeFi Saver,4.75,0
441,909ce50fd9,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
442,7bd67922e0,Zero Knowledge Podcast,4.75,0
443,7bd67922e0,Zero Knowledge Podcast,4.75,0
444,7dbc4fcbf7,The Gitcoin Open Source Support Fund,4.75,0
445,7dbc4fcbf7,EthHub - Ethereum Information Hub,4.75,0
446,7dbc4fcbf7,"ethers.js - Complete, Simple and Tiny",4.75,0
447,7dbc4fcbf7,Lighthouse: Ethereum 2.0 Client,4.75,0
448,7dbc4fcbf7,ZoKrates,4.75,0
449,7dbc4fcbf7,Austin Griffith Ethereum Research and Development,4.75,0
450,7dbc4fcbf7,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
451,7dbc4fcbf7,Gitcoin Moderation Tools,4.75,0
452,7dbc4fcbf7,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,38.0,0
453,7dbc4fcbf7,RadicalxChange Foundation is a 501(c)(3) nonprofit organization building markets and technology truer to the richness of our diversely shared lives.,4.75,0
454,7dbc4fcbf7,Prysm by Prysmatic Labs,4.75,0
455,7dbc4fcbf7,The Gitcoin Open Source Support Fund,4.75,0
456,7dbc4fcbf7,Gitcoin Moderation Tools,4.75,0
457,7dbc4fcbf7,"ethers.js - Complete, Simple and Tiny",4.75,0
458,7dbc4fcbf7,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
459,7dbc4fcbf7,Prysm by Prysmatic Labs,4.75,0
460,7dbc4fcbf7,Austin Griffith Ethereum Research and Development,4.75,0
461,7dbc4fcbf7,ZoKrates,4.75,0
462,7dbc4fcbf7,RadicalxChange Foundation is a 501(c)(3) nonprofit organization building markets and technology truer to the richness of our diversely shared lives.,4.75,0
463,7dbc4fcbf7,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,38.0,0
464,7dbc4fcbf7,Lighthouse: Ethereum 2.0 Client,4.75,0
465,7dbc4fcbf7,EthHub - Ethereum Information Hub,4.75,0
466,284f124caa,Lighthouse: Ethereum 2.0 Client,4.75,0
467,284f124caa,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
468,284f124caa,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.75,0
469,284f124caa,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.75,0
470,284f124caa,Lighthouse: Ethereum 2.0 Client,4.75,0
471,284f124caa,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
472,6bb80811f0,Gitcoin Grants Round 8 + Dev Fund,0.0,0
473,6bb80811f0,Ethereum Push Notification Service (EPNS),68.57881739324999,0
474,f17dc9df81,Turbo-Geth,4.75,0
475,f17dc9df81,DAppNode - Panvala League,4.75,0
476,f17dc9df81,Gitcoin Grants Round 8 + Dev Fund,4.75,0
477,f17dc9df81,Sablier,4.75,0
478,f17dc9df81,Tornado.cash,4.75,0
479,f17dc9df81,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
480,f17dc9df81,Black Girls CODE,4.75,0
481,f17dc9df81,The Gitcoin Open Source Support Fund,4.75,0
482,f17dc9df81,Ethereum Push Notification Service (EPNS),4.75,0
483,f17dc9df81,WalletConnect,4.75,0
484,f17dc9df81,Ethereum on ARM,4.75,0
485,f17dc9df81,Africa Blockchain Developer Program,4.75,0
486,f17dc9df81,Prysm by Prysmatic Labs,4.75,0
487,f17dc9df81,Week in Ethereum News,4.75,0
488,f17dc9df81,White Hat Hacking,4.75,0
489,f17dc9df81,RadicalxChange Foundation is a 501(c)(3) nonprofit organization building markets and technology truer to the richness of our diversely shared lives.,4.75,0
490,c2d16f4563,Buidler EVM - Solidity console.log & stack traces,3.7999999999999994,0
491,c2d16f4563,ethsear.ch,4.75,0
492,7dbc4fcbf7,GoodGhosting - a DeFi savings game,3.4289408696624997,0
493,7dbc4fcbf7,Game3.js - A Javascript Game Framework for Web 3.0,3.4289408696624997,0
494,7dbc4fcbf7,Parcel,3.4289408696624997,0
495,7dbc4fcbf7,Parcel,3.4289408696624997,0
496,7dbc4fcbf7,GoodGhosting - a DeFi savings game,3.4289408696624997,0
497,7dbc4fcbf7,Game3.js - A Javascript Game Framework for Web 3.0,3.4289408696624997,0
498,c23150b6d3,CrypCade Entertainment Systems,10.286822608987498,0
499,f17dc9df81,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
500,f17dc9df81,Gitcoin Grants Round 8 + Dev Fund,4.75,0
501,f17dc9df81,Tornado.cash,4.75,0
502,f17dc9df81,Ethereum on ARM,4.75,0
503,f17dc9df81,Black Girls CODE,4.75,0
504,f17dc9df81,The Gitcoin Open Source Support Fund,4.75,0
505,f17dc9df81,RadicalxChange Foundation is a 501(c)(3) nonprofit organization building markets and technology truer to the richness of our diversely shared lives.,4.75,0
506,f17dc9df81,Prysm by Prysmatic Labs,4.75,0
507,f17dc9df81,Africa Blockchain Developer Program,4.75,0
508,f17dc9df81,Turbo-Geth,4.75,0
509,f17dc9df81,WalletConnect,4.75,0
510,f17dc9df81,Ethereum Push Notification Service (EPNS),4.75,0
511,f17dc9df81,DAppNode - Panvala League,4.75,0
512,f17dc9df81,White Hat Hacking,4.75,0
513,c23150b6d3,CrypCade Entertainment Systems,10.286822608987498,0
514,3ca12617dd,DeFi Library,68.57881739324999,0
515,3ca12617dd,Gitcoin Grants Round 8 + Dev Fund,0.0,0
516,d572eb1ff4,Arboreum,10.82823432525,0
517,4e6bc4c0ef,Cryptorado: Community Outreach & Expansion,4.75,0
518,4e6bc4c0ef,Gitcoin Developer Grant - zoek1,4.75,0
519,4e6bc4c0ef,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
520,4e6bc4c0ef,Tornado.cash,4.75,0
521,4e6bc4c0ef,Gitcoin developer grant - @codignsh,4.75,0
522,4e6bc4c0ef,Spread blockchain knowledge to the Arab world,4.75,0
523,4e6bc4c0ef,arablockchain عربي بلوكشين,4.75,0
524,4e6bc4c0ef,Gitcoin Grants Round 8 + Dev Fund,4.75,0
525,4e6bc4c0ef,TrueBlocks,4.75,0
526,4e6bc4c0ef,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,4.75,0
527,4e6bc4c0ef,Aids for pop *Covid-19*,4.75,0
528,4e6bc4c0ef,SkyLive - decentralized live streams & videos,4.75,0
529,65a9017ec7,Jelly Swap - Cross-chain Atomic Swap,9.5,0
530,83990135ae,Ethereum Push Notification Service (EPNS),47.49999999999999,0
531,83990135ae,EIP-1559 Community Fund,47.49999999999999,0
532,8a0ea08853,Burner Wallet 2 & Burner Factory,94.99999999999999,0
533,8a0ea08853,Snapshot,19.0,0
534,8a0ea08853,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.5,0
535,8a0ea08853,Week in Ethereum News,9.5,0
536,8a0ea08853,DeFi Dad DeFi Tutorials on YouTube and Twitter,19.0,0
537,ea3671bddf,Parcel,6.857881739324999,0
538,8806347560,Ethereum Push Notification Service (EPNS),4.75,0
539,8806347560,Ethereum Magicians,4.75,0
540,8806347560,Rotki - The portfolio tracker and accounting tool that protects your privacy,19.0,0
541,8806347560,Week in Ethereum News,4.75,0
542,8806347560,Turbo-Geth,19.0,0
543,8806347560,EIP-1559 Community Fund,4.75,0
544,8806347560,any.sender - no more stuck transactions!,4.75,0
545,8806347560,Black Girls CODE,4.75,0
546,8806347560,Token Allowance Checker,4.75,0
547,8806347560,Create Eth App,4.75,0
548,8806347560,Bankless,4.75,0
549,8806347560,Gelato - An automation protocol for Ethereum,4.75,0
550,8806347560,Tornado.cash,19.0,0
551,8806347560,Fuel Labs,4.75,0
552,8806347560,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
553,e9b11681e1,Parcel,6.857881739324999,0
554,9fd7d18c3d,any.sender - no more stuck transactions!,4.75,0
555,9fd7d18c3d,GoodGhosting - a DeFi savings game,4.75,0
556,9fd7d18c3d,Seed 🌱 Club - The social token incubator,4.75,0
557,9fd7d18c3d,Kickback,4.75,0
558,9fd7d18c3d,TokenBrice: Shining light on Ethereum's DeFi (EN & FR),4.75,0
559,9fd7d18c3d,GoodGhosting - a DeFi savings game,4.75,0
560,9fd7d18c3d,Kickback,4.75,0
561,9fd7d18c3d,Gitcoin Grants Round 8 + Dev Fund,4.75,0
562,9fd7d18c3d,any.sender - no more stuck transactions!,4.75,0
563,9fd7d18c3d,TokenBrice: Shining light on Ethereum's DeFi (EN & FR),4.75,0
564,9fd7d18c3d,Seed 🌱 Club - The social token incubator,4.75,0
565,d82e020698,Bankless,1.72619043159625,0
566,d82e020698,Gitcoin Grants Round 8 + Dev Fund,0.0,0
567,40e0c52f42,Zero Knowledge Podcast,4.75,0
568,40e0c52f42,Bankless,4.75,0
569,40e0c52f42,Tornado.cash,4.75,0
570,40e0c52f42,DAppNode - Panvala League,4.75,0
571,40e0c52f42,Zero Knowledge Podcast,4.75,0
572,40e0c52f42,Bankless,4.75,0
573,40e0c52f42,Tornado.cash,4.75,0
574,40e0c52f42,Black Girls CODE,4.75,0
575,40e0c52f42,Zapper.fi,4.75,0
576,40e0c52f42,DAppNode - Panvala League,4.75,0
577,40e0c52f42,Black Girls CODE,4.75,0
578,40e0c52f42,Zapper.fi,4.75,0
579,78fdb14015,Zero Knowledge Podcast,9.5,0
580,068f730f50,ArchiveNode.io - The Public Access Ethereum Archive Node,47.5,0
581,c8486d1b78,Week in Ethereum News,0.6904761726385,0
582,c8486d1b78,CuraDAI - A DeFI based stable coin for Curaçao,0.6904761726385,0
583,c8486d1b78,StablePay🙏🙏🏻,0.6904761726385,0
584,c8486d1b78,Burner Wallet 2 & Burner Factory,0.6904761726385,0
585,c8486d1b78,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,0.6904761726385,0
586,c8486d1b78,GoodGhosting - a DeFi savings game,0.6904761726385,0
587,c8486d1b78,Fusion - open source iconset for the cryptospace,0.6904761726385,0
588,c8486d1b78,BrightID 🔆 Universal Proof of Uniqueness,0.6904761726385,0
589,c8486d1b78,Abridged,0.6904761726385,0
590,c8486d1b78,yearn.finance,0.6904761726385,0
591,fdab0a0a5b,ETHDevtools,0.9499999999999998,0
592,c8486d1b78,Ethereum Swarm,0.6904761726385,0
593,fdab0a0a5b,Week in Ethereum News,0.9499999999999998,0
594,fdab0a0a5b,Ethereum Magicians,0.9499999999999998,0
595,fdab0a0a5b,Zero Knowledge Podcast,0.9499999999999998,0
596,50a42e2dbe,Zero Knowledge Podcast,0.9899999999999999,0
597,50a42e2dbe,Gitcoin Grants Round 8 + Dev Fund,0.9899999999999999,0
598,c8486d1b78,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,0.6904761726385,0
599,fdab0a0a5b,cadCAD: Computer Aided Design for Complex Systems,1.8999999999999997,0
600,fdab0a0a5b,Fuel Labs,0.9499999999999998,0
601,fdab0a0a5b,cadCAD: Computer Aided Design for Complex Systems,1.8999999999999997,0
602,fdab0a0a5b,ETHDevtools,0.9499999999999998,0
603,fdab0a0a5b,Week in Ethereum News,0.9499999999999998,0
604,fdab0a0a5b,Ethereum Magicians,0.9499999999999998,0
605,fdab0a0a5b,Zero Knowledge Podcast,0.9499999999999998,0
606,fdab0a0a5b,Fuel Labs,0.9499999999999998,0
607,c8486d1b78,Burner Wallet 2 & Burner Factory,0.6904761726385,0
608,c8486d1b78,Week in Ethereum News,0.6904761726385,0
609,c8486d1b78,Wildcards.world,0.6904761726385,0
610,c8486d1b78,Tenderly,0.6904761726385,0
611,c8486d1b78,CuraDAI - A DeFI based stable coin for Curaçao,0.6904761726385,0
612,c8486d1b78,Fusion - open source iconset for the cryptospace,0.6904761726385,0
613,c8486d1b78,Genie - online gaming meets blockchain,0.6904761726385,0
614,c8486d1b78,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,0.6904761726385,0
615,c8486d1b78,Nifty Ink,0.6904761726385,0
616,c8486d1b78,Ancient Beast,0.6904761726385,0
617,c8486d1b78,Bankless,0.6904761726385,0
618,c8486d1b78,RadicalxChange Foundation is a 501(c)(3) nonprofit organization building markets and technology truer to the richness of our diversely shared lives.,0.6904761726385,0
619,c8486d1b78,BrightID 🔆 Universal Proof of Uniqueness,0.6904761726385,0
620,c8486d1b78,TrueBlocks,0.6904761726385,0
621,c8486d1b78,Abridged,0.6904761726385,0
622,c8486d1b78,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,0.6904761726385,0
623,c8486d1b78,yearn.finance,0.6904761726385,0
624,c8486d1b78,Ethereum Swarm,0.6904761726385,0
625,c8486d1b78,Tasit - native mobile Ethereum dapps,0.6904761726385,0
626,c8486d1b78,StablePay🙏🙏🏻,0.6904761726385,0
627,c8486d1b78,GoodGhosting - a DeFi savings game,0.6904761726385,0
628,ae97490e63,Ethereum on ARM,9.5,0
629,284f124caa,Snapshot,4.75,0
630,284f124caa,rDAI,4.75,0
631,284f124caa,GoodGhosting - a DeFi savings game,4.75,0
632,284f124caa,Vyper Smart Contract Language,4.75,0
633,284f124caa,White Hat Hacking,4.75,0
634,284f124caa,GoodGhosting - a DeFi savings game,4.75,0
635,284f124caa,Snapshot,4.75,0
636,284f124caa,rDAI,4.75,0
637,284f124caa,Vyper Smart Contract Language,4.75,0
638,284f124caa,White Hat Hacking,4.75,0
639,284f124caa,ParaSwap.io - The fastest liquidity aggregator,4.75,0
640,50a42e2dbe,區塊勢 — 說人話的區塊鏈圖文,1.9799999999999998,0
641,50a42e2dbe,Ethereum Magicians,1.9799999999999998,0
642,50a42e2dbe,RadicalxChange Foundation is a 501(c)(3) nonprofit organization building markets and technology truer to the richness of our diversely shared lives.,1.9799999999999998,0
643,50a42e2dbe,Fuel Labs,1.9799999999999998,0
644,50a42e2dbe,DXdao's Panvala League DeFi Community Awards Grant,1.9799999999999998,0
645,bba784293d,Pirates 2048,1.208333302117375,0
646,bba784293d,BlockSig - notarized document signing on Ethereum and IPFS,1.208333302117375,0
647,bba784293d,SwapMatic,1.208333302117375,0
648,4885f4d080,Rotki - The portfolio tracker and accounting tool that protects your privacy,9.5,0
649,8de7b31bbc,BrightID 🔆 Universal Proof of Uniqueness,3.4523808631925,0
650,4d4dda7430,Parcel,3.4523808631925,0
651,c5c34bc6fb,DAppNode - Panvala League,10.3571425895775,0
652,c5c34bc6fb,Fuel Labs,34.523808631925,0
653,c5c34bc6fb,any.sender - no more stuck transactions!,17.2619043159625,0
654,c5c34bc6fb,Gitcoin Grants Round 8 + Dev Fund,0.0,0
655,c5c34bc6fb,BrightID 🔆 Universal Proof of Uniqueness,10.3571425895775,0
656,8b4d1b55a1,Ethereum Magicians,4.75,0
657,8b4d1b55a1,White Hat Hacking,48.449999999999996,0
658,8b4d1b55a1,WalletConnect,112.1,0
659,8b4d1b55a1,Our Network - Community Driven Analytics,4.75,0
660,8b4d1b55a1,Gitcoin Grants Round 8 + Dev Fund,95.0,0
661,8b4d1b55a1,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
662,8b4d1b55a1,Lighthouse: Ethereum 2.0 Client,95.0,0
663,8b4d1b55a1,Prysm by Prysmatic Labs,95.0,0
664,8b4d1b55a1,The Daily Gwei by Anthony Sassano (sassal0x),95.0,0
665,8b4d1b55a1,Our Network - Community Driven Analytics,4.75,0
666,8b4d1b55a1,Ethereum Magicians,4.75,0
667,8b4d1b55a1,The Daily Gwei by Anthony Sassano (sassal0x),95.0,0
668,8b4d1b55a1,Prysm by Prysmatic Labs,95.0,0
669,8b4d1b55a1,White Hat Hacking,48.449999999999996,0
670,8b4d1b55a1,WalletConnect,112.1,0
671,8b4d1b55a1,BrightID 🔆 Universal Proof of Uniqueness,4.75,0
672,8b4d1b55a1,Gitcoin Grants Round 8 + Dev Fund,95.0,0
673,8b4d1b55a1,Lighthouse: Ethereum 2.0 Client,95.0,0
674,8b4d1b55a1,yearn.finance,950.0,0
675,de5da4682b,Gelato - An automation protocol for Ethereum,95.0,0
676,de5da4682b,Rotki - The portfolio tracker and accounting tool that protects your privacy,237.5,0
677,de5da4682b,Ethereum on ARM,95.0,0
678,de5da4682b,BrightID 🔆 Universal Proof of Uniqueness,190.0,0
679,de5da4682b,Week in Ethereum News,95.0,0
680,de5da4682b,1Hive Gardens ,190.0,0
681,de5da4682b,EIP-1559 Community Fund,190.0,0
682,de5da4682b,Turbo-Geth,237.5,0
683,de5da4682b,BrightID 🔆 Universal Proof of Uniqueness,190.0,0
684,de5da4682b,Rotki - The portfolio tracker and accounting tool that protects your privacy,237.5,0
685,de5da4682b,Week in Ethereum News,95.0,0
686,de5da4682b,Gelato - An automation protocol for Ethereum,95.0,0
687,de5da4682b,Ethereum on ARM,95.0,0
688,de5da4682b,1Hive Gardens ,190.0,0
689,de5da4682b,EIP-1559 Community Fund,190.0,0
690,f4d61ecee8,yearn.finance,1.73424486205375,0
691,f4d61ecee8,Ethereum Magicians,1.73424486205375,0
692,f4d61ecee8,Gitcoin Grants Round 8 + Dev Fund,0.0,0
693,f4d61ecee8,Bankless,1.73424486205375,0
694,f4d61ecee8,Bankless,1.73424486205375,0
695,f4d61ecee8,EIP-1559 Community Fund,1.73424486205375,0
696,c40324a7be,Tasit - native mobile Ethereum dapps,0.95,0
697,c40324a7be,Nifty Ink,0.95,0
698,c40324a7be,Porium,0.95,0
699,c40324a7be,GoodGhosting - a DeFi savings game,1.9,0
700,c40324a7be,ENSPortal,0.95,0
701,c40324a7be,ENSPortal,0.95,0
702,c40324a7be,defiprime.com,0.95,0
703,c40324a7be,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
704,c40324a7be,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
705,c40324a7be,yearn.finance,0.95,0
706,c40324a7be,GoodGhosting - a DeFi savings game,1.9,0
707,c40324a7be,Game3.js - A Javascript Game Framework for Web 3.0,1.9,0
708,c40324a7be,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,1.9,0
709,c40324a7be,w i l d c a r d s,1.9,0
710,c40324a7be,Nifty Ink,0.95,0
711,c40324a7be,StablePay🙏🙏🏻,1.9,0
712,c40324a7be,Porium,0.95,0
713,c40324a7be,Uni 🌱,0.95,0
714,c40324a7be,EthHub - Ethereum Information Hub,4.75,0
715,c40324a7be,Web3Bridge,1.9,0
716,c40324a7be,ETHPlanet,1.9,0
717,c40324a7be,yearn.finance,0.95,0
718,c40324a7be,StablePay🙏🙏🏻,1.9,0
719,c40324a7be,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,1.9,0
720,c40324a7be,defiprime.com,0.95,0
721,c40324a7be,EthHub - Ethereum Information Hub,4.75,0
722,c40324a7be,Uni 🌱,0.95,0
723,c40324a7be,Web3Bridge,1.9,0
724,c40324a7be,1inch.exchange on-chain DeFi aggregation protocol,0.95,0
725,c40324a7be,Game3.js - A Javascript Game Framework for Web 3.0,1.9,0
726,d23089f79a,Ethereum Push Notification Service (EPNS),4.75,0
727,d23089f79a,Bankless,0.95,0
728,d23089f79a,defiprime.com,0.95,0
729,d23089f79a,Wildcards.world,0.95,0
730,d23089f79a,Zero Knowledge Podcast,0.95,0
731,d23089f79a,BrightID 🔆 Universal Proof of Uniqueness,0.95,0
732,d23089f79a,Parcel,4.75,0
733,d23089f79a,Gitcoin Grants Round 8 + Dev Fund,0.95,0
734,d23089f79a,Bankless,0.95,0
735,d23089f79a,GoodGhosting - a DeFi savings game,0.95,0
736,d23089f79a,Wildcards.world,0.95,0
737,d23089f79a,defiprime.com,0.95,0
738,d23089f79a,BrightID 🔆 Universal Proof of Uniqueness,0.95,0
739,d23089f79a,Zero Knowledge Podcast,0.95,0
740,d23089f79a,yearn.finance,4.75,0
741,d23089f79a,Gitcoin Grants Round 8 + Dev Fund,0.0,0
742,d23089f79a,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,0.95,0
743,676e897d6c,Infinity Wallet - The ultimate gateway to decentralized finance in a user friendly and secure cryptocurrency wallet for the future.,1.9,0
744,81f498bd0b,Bankless,4.75,0
745,81f498bd0b,Cryptorado: Community Outreach & Expansion,4.75,0
746,81f498bd0b,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
747,81f498bd0b,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,4.75,0
748,80127d4343,Arboreum,6.936979448215,0
749,81f498bd0b,Gitcoin Grants Round 8 + Dev Fund,4.75,0
750,0f267913f4,BrightID 🔆 Universal Proof of Uniqueness,3.4684897241075,0
751,0f267913f4,cadCAD: Computer Aided Design for Complex Systems,3.4684897241075,0
752,0f267913f4,Black Boys Code,3.4684897241075,0
753,0f267913f4,GoodGhosting - a DeFi savings game,3.4684897241075,0
754,0f267913f4,Gitcoin Grants Round 8 + Dev Fund,3.4684897241075,0
755,aece175a7c,Snapshot,150.1,0
756,4d9cfe37a7,DeFi Saver,1000.0,0
757,0f267913f4,Ethereum Push Notification Service (EPNS),3.4684897241075,0
758,0f267913f4,RadicalxChange Foundation is a 501(c)(3) nonprofit organization for next-generation political economies.,3.4684897241075,0
759,0f267913f4,Zero Knowledge Podcast,1.73424486205375,0
760,0f267913f4,Ethereum on ARM,1.73424486205375,0
761,0f267913f4,thrivelabs,1.73424486205375,0
762,0f267913f4,Gitcoin Grants Round 8 + Dev Fund,0.0,0
763,54b51c485e,Ethereum Push Notification Service (EPNS),13.87395889643,0
764,4d9cfe37a7,Gitcoin Grants Round 8 + Dev Fund,47.5,0
765,72faa3bfa6,Game3.js - A Javascript Game Framework for Web 3.0,3.4684897241075,0
766,72faa3bfa6,Nifty Ink,3.4684897241075,0
767,72faa3bfa6,Uni 🌱,3.4684897241075,0
768,72faa3bfa6,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,3.4684897241075,0
769,676e897d6c,Infinity Wallet - The ultimate gateway to decentralized finance in a user friendly and secure cryptocurrency wallet for the future.,0.475,0
770,c40324a7be,KERNEL [Panvala League],52.0273458616125,0
771,676e897d6c,Infinity Wallet - The ultimate gateway to decentralized finance in a user friendly and secure cryptocurrency wallet for the future.,0.475,0
772,676e897d6c,Infinity Wallet - The ultimate gateway to decentralized finance in a user friendly and secure cryptocurrency wallet for the future.,0.475,0
773,ea7c98dfea,Ethereum Push Notification Service (EPNS),19.0,0
774,ea7c98dfea,Vyper Smart Contract Language,19.0,0
775,ea7c98dfea,Lighthouse: Ethereum 2.0 Client,19.0,0
776,ea7c98dfea,Tornado.cash,19.0,0
777,68b3bf89b7,Gitcoin Grants Round 8 + Dev Fund,0.0,0
778,90ed415b40,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.75,0
779,90ed415b40,DAppNode - Panvala League,4.75,0
780,90ed415b40,Snapshot,4.75,0
781,6feb927574,Pandemic Pods & Distance Learning,0.7081027950022328,0
782,6feb927574,Pandemic Pods & Distance Learning,2.689849173797656,0
783,8550e562e8,White Hat Hacking,5000.0,0
784,dfab60d423,Gitcoin Developer Grant - zoek1,215.046362894665,0
785,9f17e062cb,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
786,9f17e062cb,Gitcoin Grants Round 8 + Dev Fund,4.75,0
787,9f17e062cb,Turbo-Geth,4.75,0
788,9f17e062cb,Bankless,4.75,0
789,9f17e062cb,Zapper.fi,4.75,0
790,9f17e062cb,DAppNode - Panvala League,4.75,0
791,ef0270e0e3,Ethereum Push Notification Service (EPNS),2.0043640073875,0
792,ef0270e0e3,cadCAD: Computer Aided Design for Complex Systems,2.0043640073875,0
